date,rank_ic,n,split
2012-03-06,-0.12147174316637077,392,discovery
2012-03-07,-0.2285424026593301,392,discovery
2012-03-08,-0.27962134829068275,392,discovery
2012-03-09,-0.33166915999428637,393,discovery
2012-03-12,-0.18809769369513557,393,discovery
2012-03-13,-0.15613374925487047,393,discovery
2012-03-14,0.10996147962109894,393,discovery
2012-03-15,0.2070458630096693,393,discovery
2012-03-16,0.2512540610068076,393,discovery
2012-03-19,0.2264318391639629,393,discovery
2012-03-20,0.27105431671209546,393,discovery
2012-03-21,0.1618733784268272,393,discovery
2012-03-22,0.1476746491207318,393,discovery
2012-03-23,0.21627845701223458,393,discovery
2012-03-26,0.308887982544025,393,discovery
2012-03-27,0.2857041041600256,393,discovery
2012-03-28,0.3630653338980944,393,discovery
2012-03-29,0.4082849577724518,393,discovery
2012-03-30,0.3118295773860855,393,discovery
2012-04-02,0.23700393838332856,393,discovery
2012-04-03,0.07356055171183114,393,discovery
2012-04-04,0.18549319276603632,393,discovery
2012-04-05,0.1404290467702637,393,discovery
2012-04-09,0.026775707484562327,393,discovery
2012-04-10,0.11235444145850877,393,discovery
2012-04-11,0.19385531329122913,393,discovery
2012-04-12,0.12460452943665834,392,discovery
2012-04-13,0.1256620726572759,392,discovery
2012-04-16,0.0711247441929849,392,discovery
2012-04-17,0.06992908695979647,393,discovery
2012-04-18,0.1166102323535138,393,discovery
2012-04-19,0.04592259892880559,392,discovery
2012-04-20,0.016999735279606628,393,discovery
2012-04-23,0.034085576614601064,394,discovery
2012-04-24,0.093142031231035,394,discovery
2012-04-25,0.16330813146430817,394,discovery
2012-04-26,0.12761735003446972,394,discovery
2012-04-27,0.17832032829292524,393,discovery
2012-04-30,0.2657156369944887,393,discovery
2012-05-01,0.13718748459187996,392,discovery
2012-05-02,0.11102381534265485,392,discovery
2012-05-03,0.09640497542390052,392,discovery
2012-05-04,0.046171719746969306,392,discovery
2012-05-07,0.137596669411108,392,discovery
2012-05-08,0.19702696580829204,392,discovery
2012-05-09,0.11014237438330385,392,discovery
2012-05-10,0.15260636542015557,392,discovery
2012-05-11,0.1597096452683876,392,discovery
2012-05-14,0.06189192758944775,392,discovery
2012-05-15,-0.02801970559523717,394,discovery
2012-05-16,0.15895967441965245,393,discovery
2012-05-17,-0.03507960492409339,393,discovery
2012-05-18,-0.05787324319991108,393,discovery
2012-05-21,0.033418430036035306,393,discovery
2012-05-22,0.1058759084998999,393,discovery
2012-05-23,0.005890870618466425,393,discovery
2012-05-24,0.1837594527820956,393,discovery
2012-05-25,0.11755108125142774,393,discovery
2012-05-29,-0.03647200655891553,393,discovery
2012-05-30,-0.08390618577840696,393,discovery
2012-05-31,-0.002913703863165037,393,discovery
2012-06-01,-0.0318476056567504,393,discovery
2012-06-04,0.012030939271089652,393,discovery
2012-06-05,0.12241789213107442,394,discovery
2012-06-06,0.11878458919216546,394,discovery
2012-06-07,0.026184684401726853,393,discovery
2012-06-08,0.13167843863595316,393,discovery
2012-06-11,0.05711852026233168,393,discovery
2012-06-12,-0.002329401259854708,393,discovery
2012-06-13,0.07406171415763729,393,discovery
2012-06-14,0.19486446374753574,393,discovery
2012-06-15,0.10347632370962899,393,discovery
2012-06-18,0.2855702470876714,393,discovery
2012-06-19,0.19420504474282765,393,discovery
2012-06-20,-0.04096573333442093,393,discovery
2012-06-21,-0.18205805492679852,393,discovery
2012-06-22,-0.08232942882277383,393,discovery
2012-06-25,-0.26875935315311367,394,discovery
2012-06-26,-0.07244681044656519,394,discovery
2012-06-27,0.15662952464531157,394,discovery
2012-06-28,0.3351905161544146,394,discovery
2012-06-29,0.24353067147495644,394,discovery
2012-07-02,0.2496209811607048,394,discovery
2012-07-03,0.332257499693867,395,discovery
2012-07-05,0.20123899387428745,394,discovery
2012-07-06,0.10819546419334299,394,discovery
2012-07-09,0.09313834657891466,395,discovery
2012-07-10,0.034122732369335794,395,discovery
2012-07-11,-0.2100902885387596,395,discovery
2012-07-12,-0.039919700688423904,395,discovery
2012-07-13,-0.02023750994250134,395,discovery
2012-07-16,-0.014014508688283864,395,discovery
2012-07-17,0.07664621864041944,395,discovery
2012-07-18,0.10306389885211338,395,discovery
2012-07-19,-0.029410403152133453,395,discovery
2012-07-20,-0.039668716661639174,395,discovery
2012-07-23,-0.09733390688715565,394,discovery
2012-07-24,-0.17051336845300474,395,discovery
2012-07-25,-0.03726557867981053,395,discovery
2012-07-26,-0.06250223006330966,395,discovery
2012-07-27,-0.1584845281736197,396,discovery
2012-07-30,-0.24091594566372745,395,discovery
2012-07-31,-0.17762961261042515,395,discovery
2012-08-01,-0.39052540247250545,396,discovery
2012-08-02,-0.3938252866895632,395,discovery
2012-08-03,-0.2829191148365651,394,discovery
2012-08-06,-0.014529521777106199,395,discovery
2012-08-07,0.05036689627135378,395,discovery
2012-08-08,0.06430494174758407,396,discovery
2012-08-09,0.12557359780448474,395,discovery
2012-08-10,-0.015293183772945515,395,discovery
2012-08-13,-0.12097610388710643,396,discovery
2012-08-14,-0.05022742850451229,394,discovery
2012-08-15,-0.014113033066667733,395,discovery
2012-08-16,0.07746809883984405,395,discovery
2012-08-17,0.19520961608366666,394,discovery
2012-08-20,0.24195903070130254,395,discovery
2012-08-21,0.16833104230087756,395,discovery
2012-08-22,0.17609615667330866,395,discovery
2012-08-23,0.09280450797691606,395,discovery
2012-08-24,0.15382390423282408,395,discovery
2012-08-27,0.06959501174580046,395,discovery
2012-08-28,0.03870459269206713,396,discovery
2012-08-29,-0.1809957971372323,395,discovery
2012-08-30,-0.17048231185698287,395,discovery
2012-08-31,-0.3121756362057436,396,discovery
2012-09-04,-0.2403438929173667,395,discovery
2012-09-05,-0.2208350220717199,394,discovery
2012-09-06,-0.23130377373216587,394,discovery
2012-09-07,-0.18079736073712646,394,discovery
2012-09-10,-0.05556530008476491,394,discovery
2012-09-11,0.016747410546955672,394,discovery
2012-09-12,0.08047672719608427,394,discovery
2012-09-13,0.26868077563187637,394,discovery
2012-09-14,0.26897683925121996,394,discovery
2012-09-17,0.291048982774923,395,discovery
2012-09-18,0.15347338411972541,394,discovery
2012-09-19,0.13993783448794742,394,discovery
2012-09-20,0.0899799926524074,394,discovery
2012-09-21,0.026930452397304742,395,discovery
2012-09-24,-0.038417256059542944,394,discovery
2012-09-25,0.15588975799406252,394,discovery
2012-09-26,0.0874947455574937,394,discovery
2012-09-27,0.10326469490393937,394,discovery
2012-09-28,0.06061809709074987,394,discovery
2012-10-01,-0.01206954650176105,394,discovery
2012-10-02,-0.11658913308149912,394,discovery
2012-10-03,-0.2054463049683792,395,discovery
2012-10-04,-0.22716167051396288,395,discovery
2012-10-05,-0.11759288493759937,394,discovery
2012-10-08,-0.038244886207309044,394,discovery
2012-10-09,-0.15503904866461973,394,discovery
2012-10-10,-0.09080069566128968,394,discovery
2012-10-11,-0.05662496302886205,394,discovery
2012-10-12,-0.07133018960737338,395,discovery
2012-10-15,-0.044232051309323846,396,discovery
2012-10-16,0.09439844077834474,396,discovery
2012-10-17,0.06827990546662151,396,discovery
2012-10-18,0.0222194498746121,397,discovery
2012-10-19,-0.02493627883878889,396,discovery
2012-10-22,0.006974544386453983,396,discovery
2012-10-23,-0.10733822880000216,396,discovery
2012-10-24,-0.03907803059960921,396,discovery
2012-10-25,-0.12378640530462894,396,discovery
2012-10-26,-0.050424554959119766,396,discovery
2012-10-31,0.027146278816871858,396,discovery
2012-11-01,0.02701338442977941,397,discovery
2012-11-02,0.01732108880512124,397,discovery
2012-11-05,0.08458315055976154,396,discovery
2012-11-06,0.044447708067245364,396,discovery
2012-11-07,-0.028119406792148048,397,discovery
2012-11-08,0.10074129407385622,397,discovery
2012-11-09,0.10504780941635815,397,discovery
2012-11-12,0.1492363194791397,396,discovery
2012-11-13,0.1766290684440494,396,discovery
2012-11-14,0.22599436896253758,396,discovery
2012-11-15,0.05116247626072928,397,discovery
2012-11-16,0.021746991504445267,397,discovery
2012-11-19,-0.2055145544821765,397,discovery
2012-11-20,-0.15729472972091182,397,discovery
2012-11-21,-0.14585469629988568,397,discovery
2012-11-23,-0.0728717667158175,398,discovery
2012-11-26,-0.10617760025381771,397,discovery
2012-11-27,-0.10100549242066516,398,discovery
2012-11-28,-0.09199160828918695,397,discovery
2012-11-29,-0.14894990216853676,397,discovery
2012-11-30,-0.14913354272983928,397,discovery
2012-12-03,-0.16328634172160325,397,discovery
2012-12-04,-0.1447888553794474,397,discovery
2012-12-05,-0.22041675480760464,397,discovery
2012-12-06,-0.20046731878249782,398,discovery
2012-12-07,-0.0904986726132986,397,discovery
2012-12-10,-0.07140270527724249,398,discovery
2012-12-11,-0.017671766273331727,397,discovery
2012-12-12,0.06141449220497898,397,discovery
2012-12-13,0.059816670907357886,398,discovery
2012-12-14,-0.00499638873177949,398,discovery
2012-12-17,-0.01167747786050349,399,discovery
2012-12-18,0.003083507029924843,397,discovery
2012-12-19,-0.009530055922082826,398,discovery
2012-12-20,0.1541796993611364,398,discovery
2012-12-21,0.15307913317006996,398,discovery
2012-12-24,0.09865553499846219,397,discovery
2012-12-26,0.0452210960757794,397,discovery
2012-12-27,0.05883892291676605,397,discovery
2012-12-28,0.06242778593370446,398,discovery
2012-12-31,-0.016090602715576493,397,discovery
2013-01-02,0.019812654605076287,397,discovery
2013-01-03,0.010391829109122876,397,discovery
2013-01-04,-0.008533729534101314,397,discovery
2013-01-07,-0.15058648577073405,397,discovery
2013-01-08,-0.11608182302049559,397,discovery
2013-01-09,-0.016781696457239006,397,discovery
2013-01-10,-0.009956957864817022,397,discovery
2013-01-11,-0.033591008234655016,397,discovery
2013-01-14,0.09197272636179438,397,discovery
2013-01-15,0.01367373693656341,397,discovery
2013-01-16,0.012728815369901062,397,discovery
2013-01-17,-0.046883479710281895,397,discovery
2013-01-18,0.009466703763217389,399,discovery
2013-01-22,-0.021378955477875723,397,discovery
2013-01-23,-0.08572592564787436,397,discovery
2013-01-24,-0.015313684717247533,397,discovery
2013-01-25,0.007510941769899582,397,discovery
2013-01-28,0.022258528951258478,398,discovery
2013-01-29,-0.08482954233448516,398,discovery
2013-01-30,-0.07730093982432934,397,discovery
2013-01-31,-0.08430325405327421,398,discovery
2013-02-01,-0.1178580327703181,397,discovery
2013-02-04,-0.1013041759916181,397,discovery
2013-02-05,0.00800714928766766,399,discovery
2013-02-06,-0.014663776129357138,398,discovery
2013-02-07,0.008537337568804171,399,discovery
2013-02-08,0.0085408468269368,398,discovery
2013-02-11,-0.053323882205949406,397,discovery
2013-02-12,-0.007480352184895714,397,discovery
2013-02-13,0.05288583110421168,398,discovery
2013-02-14,0.025960399199109863,398,discovery
2013-02-15,0.10853338707133274,397,discovery
2013-02-19,0.23271515229879267,400,discovery
2013-02-20,0.21680862215888824,397,discovery
2013-02-21,0.24573478720557212,398,discovery
2013-02-22,0.3679494778939602,397,discovery
2013-02-25,0.30625535545785854,398,discovery
2013-02-26,0.24663206054341125,398,discovery
2013-02-27,0.13317333518225036,399,discovery
2013-02-28,0.07976254042576027,398,discovery
2013-03-01,-0.1256868512539335,397,discovery
2013-03-04,-0.18993871836294474,398,discovery
2013-03-05,-0.1028099368930273,398,discovery
2013-03-06,-0.11506102990957577,398,discovery
2013-03-07,-0.2014720307776707,398,discovery
2013-03-08,-0.05216914678841483,397,discovery
2013-03-11,0.01671119247608321,398,discovery
2013-03-12,0.10719587863361732,397,discovery
2013-03-13,0.09394875301078126,398,discovery
2013-03-14,0.18083517430222348,397,discovery
2013-03-15,0.10671948660133138,397,discovery
2013-03-18,0.03229451198581814,398,discovery
2013-03-19,-0.025334743008003275,398,discovery
2013-03-20,0.048176097791775785,398,discovery
2013-03-21,0.042126642600130465,398,discovery
2013-03-22,0.08963111577961246,398,discovery
2013-03-25,-0.010903317680388555,397,discovery
2013-03-26,-0.11040807802899862,397,discovery
2013-03-27,-0.10745067625514786,398,discovery
2013-03-28,-0.1303912225727572,397,discovery
2013-04-01,-0.1624586009762948,397,discovery
2013-04-02,-0.025530893540530366,397,discovery
2013-04-03,-0.010440541805802938,397,discovery
2013-04-04,0.011844998402796483,398,discovery
2013-04-05,-0.09811866677825166,398,discovery
2013-04-08,0.05884116686085307,398,discovery
2013-04-09,0.05790306231170041,398,discovery
2013-04-10,0.02737359395375295,398,discovery
2013-04-11,0.1030330180029016,398,discovery
2013-04-12,0.2334511456653133,398,discovery
2013-04-15,0.1418045910359533,398,discovery
2013-04-16,0.037213924145106846,399,discovery
2013-04-17,0.06787317024332405,399,discovery
2013-04-18,-0.02912081943631049,399,discovery
2013-04-19,-0.05568128090203714,399,discovery
2013-04-22,-0.16084469418971753,399,discovery
2013-04-23,-0.08979029950490491,399,discovery
2013-04-24,-0.02582076342310766,399,discovery
2013-04-25,-0.006695859456619704,398,discovery
2013-04-26,0.05425232766497269,399,discovery
2013-04-29,0.11179158177318413,399,discovery
2013-04-30,0.05557983371637235,399,discovery
2013-05-01,-0.056978083063919195,399,discovery
2013-05-02,-0.12116553370599427,399,discovery
2013-05-03,-0.07150892763532078,399,discovery
2013-05-06,0.061139739907805114,398,discovery
2013-05-07,0.1605322692441256,398,discovery
2013-05-08,0.13895137241795258,399,discovery
2013-05-09,0.17992557427928632,398,discovery
2013-05-10,0.0748966310706407,398,discovery
2013-05-13,-0.015622816268768122,398,discovery
2013-05-14,-0.1101145522478505,397,discovery
2013-05-15,-0.05966506330286124,398,discovery
2013-05-16,-0.0795396334581767,397,discovery
2013-05-17,0.08152676496766925,396,discovery
2013-05-20,-0.005148281842427694,398,discovery
2013-05-21,-0.008690265488414043,398,discovery
2013-05-22,-0.013112106156920848,398,discovery
2013-05-23,-0.11976520360593017,399,discovery
2013-05-24,-0.2422210693828079,398,discovery
2013-05-28,-0.2709281059263428,398,discovery
2013-05-29,-0.202858940245434,399,discovery
2013-05-30,-0.051278435261248805,399,discovery
2013-05-31,0.036440326122998745,400,discovery
2013-06-03,0.09480692447856694,399,discovery
2013-06-04,0.08112176794694122,399,discovery
2013-06-05,0.018010945345753083,398,discovery
2013-06-06,-0.06512058896042215,399,discovery
2013-06-07,0.0052382263763742845,399,discovery
2013-06-10,0.021580432588924104,398,discovery
2013-06-11,0.06758573975616385,399,discovery
2013-06-12,-0.10810973941206446,399,discovery
2013-06-13,-0.19510985837593461,399,discovery
2013-06-14,-0.24501732819874178,399,discovery
2013-06-17,-0.20158650544697232,399,discovery
2013-06-18,-0.10606926735415326,398,discovery
2013-06-19,0.08298864732241235,398,discovery
