date,rank_ic,n,split
2017-11-28,0.1643773540237606,427,discovery
2017-11-29,-0.16302598354298084,427,discovery
2017-11-30,-0.43062196612236636,426,discovery
2017-12-01,0.25191047260755706,426,discovery
2017-12-04,0.1855859927238253,427,discovery
2017-12-05,0.16599777306076538,427,discovery
2017-12-06,-0.11122505525841293,427,discovery
2017-12-07,-0.03417908251344226,427,discovery
2017-12-08,-0.22864602100477333,427,discovery
2017-12-11,0.06919049025352295,427,discovery
2017-12-12,0.1273951775541802,427,discovery
2017-12-13,-0.016738575683592258,427,discovery
2017-12-14,-0.06769368992579929,427,discovery
2017-12-15,-0.005046822601325192,428,discovery
2017-12-18,-0.011219857062339888,427,discovery
2017-12-19,-0.19294064842300826,427,discovery
2017-12-20,-0.05313712282210164,427,discovery
2017-12-21,-0.05953772431773273,427,discovery
2017-12-22,0.22248224762157567,427,discovery
2017-12-26,0.07208252129997213,427,discovery
2017-12-27,0.01569139681519261,428,discovery
2017-12-28,-0.12652493253535316,427,discovery
2017-12-29,0.22972175629171213,428,discovery
2018-01-02,-0.07701557040539951,428,discovery
2018-01-03,0.20556585373567915,428,discovery
2018-01-04,0.11212820097103703,429,discovery
2018-01-05,0.13810264823693835,428,discovery
2018-01-08,-0.16481919309328522,428,discovery
2018-01-09,-0.04027983857243391,428,discovery
2018-01-10,0.02247793952325708,428,discovery
2018-01-11,-0.002264630213714502,428,discovery
2018-01-12,0.2863121151410659,428,discovery
2018-01-16,0.08916346280275729,428,discovery
2018-01-17,0.09185022752113832,428,discovery
2018-01-18,0.03502707653477722,428,discovery
2018-01-19,-0.04005958812080945,428,discovery
2018-01-22,-0.15896966974197418,428,discovery
2018-01-23,0.08693832127484559,428,discovery
2018-01-24,0.11763373386812956,428,discovery
2018-01-25,-0.12496439513373217,428,discovery
2018-01-26,0.06139629562324909,429,discovery
2018-01-29,0.11499661501317511,429,discovery
2018-01-30,0.014241946565702514,428,discovery
2018-01-31,-0.02218223355050117,428,discovery
2018-02-01,-0.06557907479241301,428,discovery
2018-02-02,0.07327447070246557,428,discovery
2018-02-05,-0.007730292888203882,428,discovery
2018-02-06,-0.28705795056509337,428,discovery
2018-02-07,0.16654460377179314,428,discovery
2018-02-08,0.17743230789808276,428,discovery
2018-02-09,0.16501571818076893,428,discovery
2018-02-12,0.13797842887300157,429,discovery
2018-02-13,0.0438608570360812,429,discovery
2018-02-14,-0.026925625663083468,429,discovery
2018-02-15,0.13425824614300969,428,discovery
2018-02-16,0.100360801081679,428,discovery
2018-02-20,0.12765798990114932,429,discovery
2018-02-21,0.02027376679362052,428,discovery
