date,gross_return,turnover,cost,net_return,n_positions,gross_exposure,net_exposure,equity_gross,equity_net
2022-02-15,0.013573615388436745,0.49999999999999994,0.00024999999999999995,0.013323615388436745,70,0.9999999999999999,6.938893903907228e-18,1.0135736153884367,1.0133236153884368
2022-03-30,-0.02044354862335957,0.4856060606060607,0.00024280303030303036,-0.020686351653662602,70,0.9999999999999997,-6.938893903907228e-18,0.9928525738988888,0.9923616467415509
2022-05-12,0.0049721280282193974,0.4606060606060606,0.00023030303030303027,0.004741824997916367,68,0.9999999999999999,1.734723475976807e-17,0.9977891640094612,0.9970672520050434
2022-06-27,-0.044918054342269885,0.5727272727272726,0.00028636363636363636,-0.04520441797863352,70,0.9999999999999999,-1.0408340855860843e-17,0.9529704161183561,0.9519954071925999
2022-08-09,0.030042619596828107,0.25681818181818183,0.00012840909090909092,0.029914210505919015,68,1.0,-1.3877787807814457e-17,0.9816001438168309,0.9804735982040274
2022-09-21,0.00964587294694149,0.4037878787878788,0.0002018939393939394,0.009443979007547551,72,1.0,1.3877787807814457e-17,0.9910685340887876,0.9897331702829208
2022-11-02,-0.03762744321967616,0.4015151515151515,0.00020075757575757573,-0.03782820079543374,72,1.0,-1.3877787807814457e-17,0.953777159095554,0.9522933451835573
2022-12-15,-0.06837124738729362,0.5022727272727273,0.00025113636363636364,-0.06862238375093,70,0.9999999999999999,1.734723475976807e-17,0.8885662249986819,0.8869447058069144
2023-01-31,-0.005929622279875207,0.5128787878787879,0.0002564393939393939,-0.006186061673814601,70,1.0,0.0,0.883297362913785,0.8814580111555295
2023-03-15,-0.010115949448310964,0.5598484848484848,0.0002799242424242424,-0.010395873690735207,72,1.0,0.0,0.8743619714427228,0.8722944850078699
2023-04-27,-0.008124676617709072,0.41742424242424236,0.00020871212121212118,-0.008333388738921194,72,1.0,-2.0816681711721685e-17,0.8672580631779281,0.8650253159694822
2023-06-09,-0.03279278562827543,0.509090909090909,0.0002545454545454545,-0.03304733108282088,70,0.9999999999999998,1.3877787807814457e-17,0.8388182554277409,0.8364385379576169
2023-07-25,0.04454619125886397,0.35151515151515145,0.00017575757575757572,0.04437043368310639,72,1.0,6.938893903907228e-18,0.8761844138654518,0.8735516786360598
2023-09-06,0.015240821603572728,0.4196969696969696,0.00020984848484848482,0.015030973118724244,72,1.0,-1.3877787807814457e-17,0.889538184209006,0.8866820104354547
2023-10-18,-0.025586865526257135,0.3636363636363636,0.00018181818181818178,-0.025768683708075318,74,1.0,-2.7755575615628914e-17,0.8667776903091793,0.8638333821589032
2023-11-30,0.017798204042694787,0.4613636363636363,0.00023068181818181816,0.01756752222451297,74,1.0,-3.469446951953614e-18,0.8822047765009577,0.879008794298256
2024-01-16,0.056107563773791,0.42803030303030304,0.00021401515151515152,0.05589354862227585,74,1.0,-6.938893903907228e-18,0.9317031372600284,0.9281397150817735
2024-02-28,0.0099194090926286,0.32878787878787874,0.00016439393939393936,0.00975501515323466,70,1.0,-2.42861286636753e-17,0.9409450818313961,0.9371937320667151
2024-04-11,-0.002096781541000708,0.40681818181818175,0.00020340909090909087,-0.002300190631909799,74,0.9999999999999999,2.42861286636753e-17,0.9389721255527167,0.9350380078239307
2024-05-23,0.01843374141237953,0.43257575757575756,0.00021628787878787877,0.01821745353359165,72,1.0,-1.0408340855860843e-17,0.9562808949085879,0.9520720192836053
2024-07-09,-0.011010412962147683,0.5318181818181819,0.0002659090909090909,-0.011276322053056774,74,0.9999999999999999,-1.0408340855860843e-17,0.9457518473478322,0.9413361485764593
2024-08-20,0.03614060693618023,0.3674242424242423,0.00018371212121212114,0.03595689481496811,74,1.0,-1.0408340855860843e-17,0.9799318931219966,0.9751836734563502
2024-10-02,0.03035768153089466,0.3492424242424242,0.00017462121212121208,0.030183060318773446,72,1.0,0.0,1.0096803534553607,1.0046177010941661
2024-11-13,0.0003827011946475888,0.3742424242424242,0.00018712121212121212,0.00019557998252637667,78,0.9999999999999999,1.0408340855860843e-17,1.0100667593328403,1.0048141842065919
2024-12-27,0.05634159301266526,0.5045454545454546,0.00025227272727272734,0.056089320285392534,78,0.9999999999999999,6.938893903907228e-18,1.0669755296027927,1.0611735288118607
2025-02-12,-0.04197380831747344,0.4984848484848485,0.00024924242424242423,-0.04222305074171586,78,0.9999999999999999,2.7755575615628914e-17,1.0221905032438103,1.016367545059072
2025-03-27,0.022280316506371356,0.4287878787878788,0.0002143939393939394,0.022065922566977418,78,0.9999999999999998,-3.469446951953614e-18,1.0449652311858895,1.0387946326079345
2025-05-09,0.013877921257958269,0.3818181818181818,0.0001909090909090909,0.013687012167049178,78,0.9999999999999999,5.204170427930421e-17,1.0594671763815915,1.0530126273835045
2025-06-24,-0.008896504071625793,0.3772727272727273,0.00018863636363636367,-0.009085140435262156,78,0.9999999999999999,3.469446951953614e-18,1.0500416223331588,1.043445859783621
2025-08-06,-0.000371181829409168,0.3568181818181818,0.00017840909090909092,-0.000549590920318259,80,1.0,-6.938893903907228e-18,1.0496518659628253,1.04287239141324
2025-09-18,0.00322204985659876,0.3108225108225108,0.0001554112554112554,0.0030666386011875047,80,1.0000000000000002,-6.938893903907228e-18,1.0530338966070294,1.0460705041448606
2025-10-30,0.02115715570522077,0.3333333333333333,0.00016666666666666666,0.020990489038554105,76,0.9999999999999999,2.0816681711721685e-17,1.0753130987204198,1.0680280355956682
2025-12-12,0.011848147658558638,0.3390692640692641,0.00016953463203463204,0.011678613026524006,80,1.0,-4.163336342344337e-17,1.0880535670932414,1.0805011217248686
2026-01-28,-0.0012859279265651407,0.24534632034632037,0.0001226731601731602,-0.0014086010867383008,78,0.9999999999999999,-1.734723475976807e-17,1.0866544086257175,1.0789791266705848
2026-03-12,0.07388412509903763,0.4242424242424243,0.00021212121212121215,0.07367200388691642,78,0.9999999999999999,0.0,1.1669409188920408,1.1584696810845616
