date,gross_return,turnover,cost,net_return,n_positions,gross_exposure,net_exposure,equity_gross,equity_net
2022-02-15,0.05309134676600947,0.49999999999999994,0.00024999999999999995,0.05284134676600947,70,0.9999999999999999,6.938893903907228e-18,1.0530913467660095,1.0528413467660094
2022-03-30,-0.01116726764223792,0.4643939393939394,0.00023219696969696972,-0.01139946461193489,72,1.0,-1.3877787807814457e-17,1.0413311938449485,1.0408395190915685
2022-05-12,0.004545243310205865,0.4537878787878788,0.0002268939393939394,0.004318349370811926,72,0.9999999999999999,0.0,1.046064297487481,1.0453342277739537
2022-06-27,-0.004513831030238753,0.6340909090909091,0.00031704545454545456,-0.004830876484784207,70,0.9999999999999999,1.0408340855860843e-17,1.0413425400018572,1.0402843472342604
2022-08-09,0.03883778615431352,0.45984848484848484,0.00022992424242424244,0.03860786191188928,72,1.0,-6.938893903907228e-18,1.0817859788838389,1.0804475016613806
2022-09-21,0.002165975353934549,0.5477272727272727,0.0002738636363636364,0.0018921117175709126,72,1.0,0.0,1.0841291006523333,1.0824918290394945
2022-11-02,-0.03214773544759461,0.525,0.0002625,-0.03241023544759461,72,1.0,-2.0816681711721685e-17,1.0492768051335233,1.047408013990227
2022-12-15,-0.04586040436318427,0.5689393939393939,0.00028446969696969694,-0.04614487406015397,74,1.0,6.938893903907228e-18,1.0011565465611898,0.999075503095052
2023-01-31,0.018556335478117972,0.6871212121212121,0.0003435606060606061,0.018212774872057365,76,0.9999999999999998,-3.469446951953614e-18,1.0197343433052932,1.0172714403131096
2023-03-15,-0.019509906750736813,0.6454545454545454,0.0003227272727272727,-0.019832634023464087,74,0.9999999999999999,-1.0408340855860843e-17,0.9998394213568831,0.9970962681348574
2023-04-27,0.004774834531726261,0.5454545454545454,0.0002727272727272727,0.004502107258998988,72,1.0,-2.0816681711721685e-17,1.0046134891521592,1.0015853024815482
2023-06-09,-0.02751725297985655,0.5318181818181819,0.0002659090909090909,-0.02778316207076564,72,1.0,0.0,0.9769692856241828,0.9737580956950066
2023-07-25,0.040982993488962005,0.5363636363636364,0.0002681818181818182,0.040714811670780185,74,1.0,-1.0408340855860843e-17,1.0170084114958347,1.0134044731741265
2023-09-06,0.01217063268025716,0.5568181818181818,0.0002784090909090909,0.011892223589348069,72,1.0,0.0,1.0293860473048821,1.025456105755559
2023-10-18,-0.02106965807351199,0.5007575757575757,0.00025037878787878787,-0.02132003686139078,74,0.9999999999999999,0.0,1.0076972352625242,1.003593343781112
2023-11-30,0.0214234222516869,0.4742424242424242,0.0002371212121212121,0.02118630103956569,74,1.0,-3.469446951953614e-18,1.0292855586354108,1.024855774483763
2024-01-16,0.05944553541414666,0.5613636363636363,0.00028068181818181816,0.05916485359596484,74,1.0,1.3877787807814457e-17,1.090471989762542,1.0854912163380739
2024-02-28,0.005417603299473267,0.5212121212121211,0.00026060606060606057,0.005156997238867207,70,0.9999999999999998,-1.734723475976807e-17,1.0963797344122626,1.0910890915435438
