date,gross_return,turnover,cost,net_return,n_positions,gross_exposure,net_exposure,equity_gross,equity_net
2022-02-01,0.03719864478617003,0.4999999999999999,0.00024999999999999995,0.03694864478617003,76,0.9999999999999998,3.469446951953614e-18,1.03719864478617,1.03694864478617
2022-03-02,-0.004233432357961481,0.4280303030303031,0.00021401515151515157,-0.004447447509476633,78,1.0,-1.0408340855860843e-17,1.0328077344816986,1.0323368701184605
2022-03-30,0.009490505944598805,0.5098484848484848,0.00025492424242424237,0.009235581702174563,78,0.9999999999999999,2.0816681711721685e-17,1.0426096024254248,1.0418711016266067
2022-04-28,-0.004358254869778949,0.25984848484848483,0.00012992424242424242,-0.004488179112203191,78,0.9999999999999999,1.0408340855860843e-17,1.038065644048376,1.037194997510678
2022-05-26,0.006037514995444906,0.34772727272727266,0.00017386363636363633,0.00586365135908127,78,0.9999999999999999,1.734723475976807e-17,1.0443329809405741,1.0432767473674638
2022-06-27,-0.022240541333501992,0.41287878787878785,0.00020643939393939396,-0.022446980727441387,78,1.0,0.0,1.021106450112026,1.0198583343259187
2022-07-26,0.01460767225785689,0.271969696969697,0.00013598484848484848,0.014471687409372042,78,0.9999999999999999,2.42861286636753e-17,1.0360224384756462,1.0346174053421262
2022-08-23,-0.00024526304367817144,0.4022727272727272,0.00020113636363636362,-0.00044639940731453507,78,0.9999999999999998,2.0816681711721685e-17,1.0357683404590667,1.0341555527455841
2022-09-21,0.007414285928914038,0.3363636363636363,0.00016818181818181816,0.00724610411073222,78,0.9999999999999998,3.122502256758253e-17,1.043447823091347,1.0416491515474704
2022-10-19,-0.011600248805888289,0.35519480519480523,0.00017759740259740261,-0.011777846208485692,82,1.0000000000000002,1.5612511283791264e-17,1.031343568727525,1.0293807680373448
2022-11-16,0.004376603256572377,0.32662337662337665,0.00016331168831168832,0.004213291568260689,78,0.9999999999999999,-1.0408340855860843e-17,1.035857350349063,1.0337178493478463
2022-12-15,-0.040789753243778704,0.4507575757575757,0.00022537878787878786,-0.04101513203165749,78,0.9999999999999998,6.938893903907228e-18,0.9936049846325703,0.9913197752733633
2023-01-17,-0.06057734155293667,0.38333333333333325,0.00019166666666666662,-0.060769008219603335,78,0.9999999999999999,0.0,0.9334150361097827,0.931078255701521
2023-02-14,0.021369480680335652,0.38030303030303025,0.00019015151515151514,0.021179329165184137,78,0.9999999999999999,3.469446951953614e-18,0.9533616306906656,0.950797868557569
2023-03-15,0.006231497092680499,0.458982683982684,0.00022949134199134197,0.006002005750689157,82,1.0,1.9081958235744878e-17,0.9593025009205876,0.9565045628323945
2023-04-13,0.024521326522032424,0.2968614718614719,0.00014843073593073593,0.02437289578610169,78,0.9999999999999999,3.8163916471489756e-17,0.9828258707790635,0.9798173488612393
2023-05-11,-0.012526296124313815,0.4037878787878788,0.0002018939393939394,-0.012728190063707755,76,0.9999999999999999,-1.0408340855860843e-17,0.9705147028830484,0.9673460474172152
2023-06-09,-0.01602902854933883,0.4469696969696969,0.00022348484848484844,-0.016252513397823676,78,0.9999999999999999,1.734723475976807e-17,0.9549582950029829,0.9516242428212351
2023-07-11,0.02249187705191699,0.39242424242424245,0.00019621212121212123,0.022295664930704867,78,0.9999999999999999,0.0,0.9764370995638982,0.9728413380791131
2023-08-08,0.018662171743132856,0.3227272727272727,0.00016136363636363635,0.01850080810676922,80,1.0,1.734723475976807e-17,0.9946595364123262,0.9908396889932474
2023-09-06,0.012530083367318822,0.36060606060606065,0.00018030303030303033,0.012349780337015791,78,0.9999999999999999,1.734723475976807e-17,1.0071227033256713,1.0030763415015111
2023-10-04,0.003237388486211949,0.3189393939393939,0.00015946969696969696,0.003077918789242252,80,1.0,0.0,1.0103831507696206,1.0061637290200631
2023-11-01,-0.034066137852090776,0.34924242424242424,0.0001746212121212121,-0.034240759064211986,80,0.9999999999999999,6.938893903907228e-18,0.9759632990720729,0.9717119191955381
2023-11-30,-0.01693688278848475,0.33409090909090905,0.00016704545454545452,-0.017103928243030204,78,0.9999999999999999,-3.469446951953614e-18,0.9594335230698263,0.9550918282567205
2023-12-29,0.06302505284547806,0.44545454545454544,0.00022272727272727272,0.06280232557275078,78,0.9999999999999999,6.938893903907228e-18,1.0199018715630253,1.0150738162067727
2024-01-30,0.07469520952665445,0.34772727272727266,0.00017386363636363633,0.07452134589029082,78,0.9999999999999999,-1.734723475976807e-17,1.0960836555560525,1.0907184831684953
2024-02-28,0.005712249249348911,0.23084415584415582,0.00011542207792207791,0.005596827171426833,78,0.9999999999999997,0.0,1.1023447585947261,1.0968230460114703
2024-03-27,-0.00042426843534816225,0.3451298701298701,0.00017256493506493506,-0.0005968333704130973,80,1.0,6.938893903907228e-18,1.1018770685087829,1.0961684254161725
2024-04-25,0.014902135271788679,0.300974025974026,0.000150487012987013,0.014751648258801665,80,1.0,-6.938893903907228e-18,1.1182973896365827,1.1123387164603165
2024-05-23,0.012263653901490297,0.3033549783549784,0.0001516774891774892,0.012111976412312807,76,1.0,-2.42861286636753e-17,1.1320118017820255,1.125811336756586
2024-06-24,-0.035265554545761704,0.3923160173160173,0.00019615800865800862,-0.03546171255441971,80,1.0,2.7755575615628914e-17,1.0920907778398354,1.0858881387420172
2024-07-23,0.02482936599682936,0.37510822510822506,0.00018755411255411253,0.02464181188427525,80,1.0,6.938893903907228e-18,1.1192066994645826,1.1126463899842638
2024-08-20,0.01725253583419891,0.36796536796536794,0.00018398268398268396,0.017068553150216225,80,1.0000000000000002,0.0,1.1385158531529707,1.1316376540291064
2024-09-18,0.028864075237022335,0.2566017316017316,0.0001283008658008658,0.02873577437122147,80,1.0,3.469446951953614e-17,1.1713780603969208,1.1641561383252652
2024-10-16,0.04167774227403459,0.38387445887445887,0.00019193722943722943,0.04148580504459736,80,1.0,2.7755575615628914e-17,1.2201984533036023,1.2124520929212985
2024-11-13,0.0038818013358425797,0.3304112554112554,0.0001652056277056277,0.003716595708136952,82,1.0,1.0408340855860843e-17,1.2249350212896293,1.2169582871661715
2024-12-12,0.02123418332952442,0.29945887445887437,0.0001497294372294372,0.02108445389229498,78,0.9999999999999999,2.0816681711721685e-17,1.2509455160984482,1.2426171880607728
2025-01-14,0.007938493439903507,0.3130952380952381,0.00015654761904761904,0.007781945820855889,80,1.0,2.7755575615628914e-17,1.2608761388716725,1.2522871676943261
2025-02-12,-0.06068201334703537,0.36612554112554113,0.00018306277056277055,-0.060865076117598144,78,0.9999999999999999,-3.469446951953614e-18,1.1843636361837033,1.1760666139115195
2025-03-13,0.03832099478353154,0.38777056277056277,0.00019388528138528137,0.03812710950214626,80,1.0,6.938893903907228e-18,1.2297496289077035,1.2209066344819424
2025-04-10,-0.027887510130931808,0.3812770562770562,0.0001906385281385281,-0.028078148659070337,80,1.0,-1.3877787807814457e-17,1.1954549736730302,1.1866258365001132
2025-05-09,-0.001935203237967057,0.28214285714285714,0.00014107142857142855,-0.0020762746665384853,80,1.0,2.0816681711721685e-17,1.1931415253371345,1.184162075337128
2025-06-09,-0.014282444300073568,0.35454545454545455,0.00017727272727272728,-0.014459717027346296,80,1.0,2.7755575615628914e-17,1.176100547959402,1.167039426813238
2025-07-09,0.0262149069796909,0.29242424242424236,0.00014621212121212118,0.02606869485847878,78,0.9999999999999999,0.0,1.2069319144229211,1.1974626215186464
2025-08-06,-0.023679464500703854,0.3521645021645021,0.00017608225108225106,-0.023855546751786104,82,1.0,-1.3877787807814457e-17,1.178352413000577,1.168896495967492
2025-09-04,0.0244997243086497,0.3038961038961039,0.00015194805194805196,0.024347776256701648,82,1.0,2.0816681711721685e-17,1.2072217222575232,1.197356526318551
2025-10-02,0.00831286722060406,0.3817099567099567,0.00019085497835497834,0.008122012242249082,78,0.9999999999999999,6.938893903907228e-18,1.217257196140479,1.2070814706836472
2025-10-30,0.012709156427032504,0.3653679653679654,0.0001826839826839827,0.012526472444348522,82,1.0,6.938893903907228e-18,1.2327275082581595,1.2222019434642497
2025-11-28,0.014694666752825568,0.3271645021645022,0.0001635822510822511,0.014531084501743317,82,1.0,-6.938893903907228e-18,1.2508420281890542,1.2399618631829235
2025-12-29,0.021873544788721833,0.2877705627705628,0.00014388528138528138,0.02172965950733655,78,1.0,-1.0408340855860843e-17,1.2782023773162632,1.2669058122719712
2026-01-28,0.029867702845113107,0.2615800865800866,0.0001307900432900433,0.029736912801823064,78,0.9999999999999999,1.0408340855860843e-17,1.3163793460978626,1.3045796799396254
2026-02-26,-0.004840803539856172,0.39080086580086576,0.00019540043290043287,-0.005036203972756605,82,1.0,-3.469446951953614e-18,1.3100070122994785,1.298009550572736
2026-03-26,0.05295071025173386,0.3512987012987013,0.00017564935064935065,0.05277506090108451,78,0.9999999999999998,1.3877787807814457e-17,1.3793728140354877,1.3665120836544014
