split,signal,label_convention,mean_rank_ic,rank_ic_ir,rank_ic_ir_raw,ic_dates,ic_dates_nonoverlap,prediction_path
test,momentum_baseline,canonical_raw_label,0.028235606386607506,0.6983504830371163,3.0421385615552983,1025,35,output/model_search/route_b_factor_residual_alpha_core_20260622__target_excess_sector_fwd_30d__tabular__xgboost__xgb_balanced/predictions_val_test.parquet
test,momentum_baseline,residualized_eval_label,-0.010510732114235482,-0.5879591806790541,-3.3687885272812834,1025,35,output/model_search/route_b_factor_residual_alpha_core_20260622__target_excess_sector_fwd_30d__tabular__xgboost__xgb_balanced/predictions_val_test.parquet
test,residual_model,canonical_raw_label,0.0019076295198940342,0.5428687431595709,0.37574113978245344,1025,35,output/model_search/route_b_factor_residual_alpha_core_20260622__target_excess_sector_fwd_30d__tabular__xgboost__xgb_balanced/predictions_val_test.parquet
test,residual_model,residualized_eval_label,0.025372218238146498,1.3570529639071343,6.480272807251342,1025,35,output/model_search/route_b_factor_residual_alpha_core_20260622__target_excess_sector_fwd_30d__tabular__xgboost__xgb_balanced/predictions_val_test.parquet
test,route_b_overlay_lambda_0p2,canonical_raw_label,0.027906904424920446,0.7590288217233836,3.066795411297219,1025,35,output/model_search/route_b_factor_residual_alpha_core_20260622__target_excess_sector_fwd_30d__tabular__xgboost__xgb_balanced/predictions_val_test.parquet
test,route_b_overlay_lambda_0p2,residualized_eval_label,-0.008267249911036183,-0.3288298904978774,-2.4641730422290715,1025,35,output/model_search/route_b_factor_residual_alpha_core_20260622__target_excess_sector_fwd_30d__tabular__xgboost__xgb_balanced/predictions_val_test.parquet
